cluster,Name,ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,parallax_over_error,ruwe,l,b,radial_velocity,dist_kpc,dist_pc,X,Y,Z,Metal,M_e,log_age,log_age_e,dg,Av,Ag,E_BR_RP,d2,mass,e_mass,fb,rc_deg,e_rc_deg,rt_deg,e_rt_deg,ro_deg,e_ro_deg,re_deg,e_re_deg,r50_deg,bw,fitflag,rc_pc,rt_pc,e_rc_pc,e_rt_pc,R_J_pc,a_kpc,e,p_Myr,i_deg
22,UBC_1036,280.161897,0.0647433,-6.508263232,0.060812958,-1.099796732,0.08287151,-4.068501725,0.06650805,0.335107737,0.07282604,4.461036833,1.0075396,25.91575538,-0.578419528,79.36989181,2.984114927,2984.114927,-5709.286783,1171.988952,-11.74169273,0.0270298,0.007887664,8.269512944,0.215007337,14.61050036,3.850821277,3.315557119,1.582420907,0.042169969,972,194,0.53,0.075544096,0.001747943,0.149698477,0.005014489,0.1184814,0.000245293,0.298429371,0.002355193,0.047130734,0.427860373,comb,3.934535256,7.796690499,0.09103747,0.261167779,9.363835615,11.98583376,0.162023606,1.186338645,67.95050154
23,BH_37,128.9473331,0.048389563,-43.60997064,0.052885449,-3.502286878,0.064563971,3.98823098,0.069378939,0.257003638,0.059485348,4.473125935,1.011414528,262.3469945,-1.780993335,66.08973917,3.890995504,3890.995504,-8600.078199,-3553.312842,-89.3960968,0.0480666,0.014026488,8.860338007,0.230368788,14.81870777,3.017626208,2.598176165,1.240035426,0.037607887,900,180,0.82,0.047173371,0.001233133,0.106986303,0.004930504,0.08445843,0.00142141,0.212299584,0.013853599,0.038371586,0.44429979,comb,3.203575831,7.265512879,0.083742904,0.334833893,12.46735539,16.93657013,0.404301862,1.992711835,70.28594951
23,CWNU_2914,125.0939776,0.04976252,-44.88113738,0.061438575,-2.885088644,0.06595058,3.772419475,0.07644928,0.229261437,0.060730085,3.576001139,1.0309684,261.7902125,-4.767439984,66.42947884,4.36183255,4361.83255,-8665.673268,-3746.635971,-293.3505862,0.0480666,0.014026488,8.699837726,0.226195781,15.15687209,2.581858094,2.222979819,1.060964904,0.065085684,319,63,0.67,0.115023988,0.002398451,0.391629949,0.015190418,0,0,0,0,0.100887851,0.509746427,king,8.7565852,29.81413768,0.182590092,1.156421297,8.982065147,15.43670457,0.427037617,1.733956476,69.66785288
23,HSC_2089,127.4647578,0.0494597,-42.08396534,0.059064943,-3.074977303,0.068927169,3.820463481,0.079753287,0.175160884,0.063109495,2.863348961,1.02238369,260.4702703,-1.752751553,70.05491779,5.709037199,5709.037199,-8912.373246,-4704.619102,-123.6459694,0.0480666,0.014026488,8.729974286,0.226979331,14.66375841,3.114052636,2.681199319,1.279660011,0.048998425,494,98,0.8,0.102169536,0.003889359,0.231681487,0.015555236,0.14611022,0.00084455,0.297751074,0.006647419,0.090248523,0.512790005,comb,10.18032544,23.08509002,0.38754155,1.549946989,10.96436074,25.46318214,0.624100597,3.673460023,105.243243
23,UBC_1439,126.2796445,0.04907181,-43.64574654,0.057557814,-3.300388475,0.06596192,4.085618216,0.07883738,0.250433979,0.062215274,4.328471165,0.9975308,261.2398708,-3.358810915,62.85011542,3.993068364,3993.068364,-8654.161215,-3439.335365,-184.5979778,0.0152,0.004435567,9.11058971,0.236875332,15.34805304,3.949291514,3.400339994,1.622885356,0.015819853,371,74,0.91,0.186442339,0.011347291,0.270512725,0.012371562,0.208606644,0.000973693,0.4153978,0.007571441,0.090656649,0.494973386,comb,12.99357495,18.85262428,0.790817563,0.862201252,9.347495796,8.6739195,0.40912552,0.730347226,111.7980958
24,BH_54,132.3918388,0.026477859,-44.3541811,0.031811126,-4.805004035,0.034832692,5.328577827,0.040733529,0.433910649,0.034285147,12.88482761,1.013604939,264.4561886,-0.301728005,35.00795171,2.304621934,2304.621934,-8327.505726,-2121.6264,10.88839382,0.0270298,0.007887664,6.630427875,0.172391125,14.04124467,3.292669174,2.834988159,1.35305904,0.029280568,519,103,0.44,0.124606613,0.006541198,0.215582585,0.013309039,0.188067578,0.000890703,0.357243956,0.005018252,0.077855159,0.481746242,comb,5.012081795,8.671430221,0.263108182,0.53533268,9.843325225,8.470319349,0.268972086,0.704783908,80.72574788
24,Ruprecht_71,132.2236301,0.034008071,-46.80048733,0.034794357,-5.159381207,0.046846893,4.688928175,0.042537112,0.492243684,0.040015366,11.55121803,1.010565877,266.2601078,-1.929754701,28.72350364,2.03151413,2031.51413,-8240.871293,-1877.376033,-42.02207528,0.0480666,0.014026488,7.290034611,0.1895409,12.21279136,1.720061908,1.480973302,0.706826344,0.031142964,569,113,0.44,0.126135626,0.007155812,2.082143273,2.330745496,0.239102428,0.003458862,0.466847471,0.021497034,0.059419054,0.723020026,comb,4.472341745,73.82574276,0.253720838,82.64033492,10.04202279,8.746140939,0.201063442,0.739487794,78.20799038
24,UBC_1450,129.997922,0.029440327,-48.22683337,0.029501807,-5.015783955,0.039201427,5.063802687,0.036914185,0.46089461,0.032808706,13.27890778,1.005309224,266.4655768,-3.995144965,35.57509971,2.169693412,2169.693412,-8246.836816,-2016.637949,-119.9613255,0.0085476,0.002494306,8.840106094,0.229842758,10.15791452,0.595772083,0.512959764,0.244821074,0.050229918,129,25,0.82,0.106329865,0.004727164,0.252671363,0.021175499,0.167844595,0.002969955,0.448984846,0.034925389,0.093218443,0.522757959,comb,4.026530567,9.568233408,0.179009635,0.801880017,6.13809468,9.400515722,0.234976351,0.824012544,95.87799829
24,UBC_251,140.4354009,0.030732108,-51.28806692,0.034695916,-4.950804324,0.042757943,4.432680262,0.049083661,0.519491997,0.037443072,13.21640587,1.018293858,273.2088564,-0.960344347,28.36487958,1.92495747,1924.95747,-8023.57921,-1764.16729,-7.31989368,0.0270298,0.007887664,8.201397124,0.213236325,12.75217202,1.649369473,1.420107116,0.677776648,0.004861388,220,44,0.65,0.126037154,0.003761442,1.145779278,0.199164896,0,0,0,0,0.103515615,0.501314087,king,4.23445083,38.49456974,0.126372587,6.691312302,7.182807808,7.841348126,0.197345662,0.627758217,81.95481864
24,UBC_482,131.1879934,0.02382989,-45.96764395,0.025672326,-5.101013472,0.032648895,5.01006574,0.0335849,0.455462685,0.029646946,15.7603447,1.0010396,265.1427342,-1.998843376,29.63901094,2.195569543,2195.569543,-8298.584327,-2018.91775,-51.05005525,0.0085476,0.002494306,7.439332694,0.19342265,12.4424164,1.569357977,1.351217218,0.644897463,0.022318019,427,85,0.53,21.44843748,23023.36388,0.543483977,0.194974982,0.235326118,0.002593415,0.310151426,0.014083295,0.22460672,0.43431246,comb,821.9023543,20.82626115,882253.404,7.471425221,9.183527653,9.784503787,0.228899103,0.875013012,77.15022498
25,BH_78,145.9537627,0.05652107,-56.57445138,0.06203607,-3.757210499,0.077955164,2.783812153,0.076691344,0.122189285,0.063545145,1.552474616,1.0180907,279.1870609,-2.613469414,26.5195483,8.184023641,8184.023641,-7126.459312,-6160.909551,-266.8876014,0.0152,0.004435567,9.008600172,0.234223604,16.54388065,3.563382811,3.0680726,1.4643036,0.032719885,755,151,0.83,0.05334192,0.002846619,0.069128846,0.002719403,0.061454221,0.001006766,0.173179543,0.010503296,0.017787244,0.498709652,comb,7.619261629,9.874237069,0.406605816,0.388434517,12.54633441,49.73746358,0.877899265,10.02840245,118.6664093
25,UBC_252,139.1684933,0.030992054,-54.14696569,0.029047793,-3.588598951,0.039127772,2.704310848,0.036452913,0.183995347,0.032459375,5.381507255,0.99380715,274.7082526,-3.494745053,22.5434496,5.434920062,5434.920062,-7749.391629,-4546.033103,-257.7793257,0.0152,0.004435567,9.149219113,0.237879697,13.71578019,1.077095964,0.927379625,0.442611861,0.005688837,1415,283,0.96,0.092141733,0.007103627,0.153646573,0.013107786,0.114093592,0.002126424,0.295473572,0.022933212,0.058282913,0.421628539,comb,8.740311372,14.57449134,0.67383052,1.243368529,14.42975464,13.95485808,0.479199102,1.490371164,98.20377465
27,BH_87,151.1745293,0.054577753,-55.38810287,0.055700831,-6.359547467,0.071587533,2.636400285,0.069725886,0.430009061,0.064386651,6.809112072,1.017686069,280.7348983,0.132869984,19.79618429,2.325532394,2325.532394,-7716.552089,-2140.256042,24.19774806,0.0270298,0.007887664,8.699837726,0.226195781,12.76838298,1.825827466,1.572037448,0.750288665,0.051427475,1700,340,0.89,0.146455352,0.018605385,0.273987702,0.046070761,0.254664203,0.002792238,0.798376858,0.030512426,0.147149446,0.352190891,comb,5.944358699,11.12066686,0.755159034,1.86992913,13.97242448,9.081157607,0.129960241,0.782380689,93.46854572
27,HSC_2340,159.0148618,0.040536102,-55.61497318,0.038462084,-6.757953993,0.05127672,2.646827689,0.046978384,0.387356607,0.04966438,7.895368909,1.001838,284.6146214,2.192606371,22.24626335,2.581600471,2581.600471,-7511.036632,-2258.724914,103.0239603,0.0270298,0.007887664,8.240549248,0.21425428,12.84149999,1.201965828,1.034892578,0.493924729,0.013838726,667,133,0.79,43.60975888,29124.49221,1.120045811,0.237076227,0.498965706,0.004017994,0.524502868,0.301091551,0.517892983,0.414561495,comb,1964.943579,50.4663837,1312274.716,10.68204507,10.11922143,8.348354067,0.161137161,0.689616419,76.79580872
28,BH_92,154.7875631,0.048811849,-56.41589173,0.047990181,-5.91439229,0.06721838,3.462853977,0.059340369,0.383622002,0.057015791,6.86829422,1.00358835,282.9853068,0.442031154,20.19190062,2.606732656,2606.732656,-7583.671262,-2334.361039,37.43733924,0.0270298,0.007887664,8.650307523,0.224907996,13.70669066,1.98018045,1.704935368,0.813717054,0.02667352,390,78,0.76,0.100929497,0.013960049,0.163527613,0.02391294,0.140654483,0.002932192,0.381733036,0.027031287,0.071518281,0.440971155,comb,4.591895215,7.43986333,0.635127333,1.087944734,8.509584239,7.109817031,0.198668414,0.541993327,77.21823127
28,HSC_2281,149.1972525,0.03472653,-56.09920546,0.03233452,-5.540998947,0.048064023,3.086820002,0.04358454,0.387074758,0.039834574,9.729091744,1.0162128,280.2756452,-1.190363963,23.8408608,2.583480268,2583.480268,-7700.423594,-2324.945601,-23.21563945,0.0085476,0.002494306,7.650307523,0.198907996,13.57226243,2.552667806,2.197846981,1.048969717,0.04988974,513,102,0.46,0.375595485,0.211113209,1.441358932,2.896154532,0.062044297,0.379926053,2.116060999,33.26598822,0.15976282,0.532220037,comb,16.93568937,64.99121561,9.519144593,130.5882938,9.406665169,9.630257777,0.176101722,0.8544038,81.69134002
29,BH_132,186.7403326,0.029638639,-64.05680064,0.030181399,-6.250575225,0.03730742,-0.187328858,0.043205004,0.367084643,0.038297504,9.488021256,0.9995713,300.2582133,-1.312919181,-23.25632976,2.724167349,2724.167349,-6878.588604,-2131.959206,-38.89247616,0.0480666,0.014026488,7.800029359,0.202800763,13.63290559,2.213473071,1.905800314,0.909584167,0.057457568,478,95,0.61,0.084743152,0.00329141,0.164861759,0.008993468,0.129322318,0.001292818,0.347831167,0.013578564,0.058977859,0.435291758,comb,4.029171602,7.838466023,0.156492358,0.427600638,8.547238144,6.25956608,0.05411826,0.44773665,84.12543703
29,CWNU_2700,180.8849375,0.0232017,-63.60029384,0.024013457,-5.805608422,0.02892284,0.056935984,0.029650184,0.433479828,0.029496128,14.94290362,1.0046432,297.6379998,-1.222972878,-25.47241538,2.306912424,2306.912424,-7129.601855,-1896.178967,-27.2541152,0.0152,0.004435567,7.469822016,0.194215372,12.7480999,1.277098603,1.099581898,0.524799097,0.005892405,137,27,0.48,0.097418103,0.003345883,0.281419674,0.024000997,0.133299963,0.002963725,0.308593189,0.025732962,0.074808876,0.528291587,comb,3.922366255,11.3308615,0.134716014,0.966357359,5.726391392,7.105462954,0.085465282,0.541495525,78.83884488
30,BH_221,259.6214406,0.088762224,-32.36691645,0.063292742,1.962569765,0.115298286,-1.572741633,0.078148857,0.917425242,0.098204471,9.569806099,1.003571391,353.9406458,3.010971928,0.26649691,1.09000707,1090.00707,-7059.915761,-113.422321,74.32904944,0.0270298,0.007887664,7.209515015,0.18744739,9.73036079,0.892988594,0.76886318,0.36695648,0.014828065,526,105,0.8,0.222915818,0.007036775,0.612039155,0.027966815,0,0,0,0,0.175832141,0.392143076,king,4.240797834,11.64356278,0.133869101,0.532046624,8.748471419,8.670359275,0.048729637,0.729897613,94.36830797
30,HSC_2911,258.1324414,0.067790344,-33.39398489,0.039158467,1.658597165,0.089297347,-1.810280473,0.060661685,0.892508789,0.072657846,11.95263577,1.001994729,352.3540231,3.409474945,-4.11700884,1.120437146,1120.437146,-7058.19267,-138.7850925,81.39169309,0.0270298,0.007887664,7.170261715,0.186426805,10.09718591,1.132583578,0.97515446,0.465413428,0.036469923,741,148,0.6,0.518707612,0.094798821,2.067780803,1.466893164,0.487631566,0.012735903,0.49820892,0.23193683,0.414636207,0.367039481,comb,10.14349192,40.43610963,1.85382102,28.68556121,9.78616647,8.492879207,0.037680302,0.707601466,94.44218497
30,HSC_2914,259.6589283,0.045293264,-33.55050542,0.03238162,2.357597745,0.060394298,-1.83716318,0.042183146,0.823237381,0.05034269,16.51567459,0.968432486,352.9746596,2.301885075,55.59502352,1.214716464,1214.716464,-6935.330297,-145.7844602,65.5534743,0.0270298,0.007887664,7.820201459,0.203325238,12.00628746,1.805706352,1.554713169,0.74202028,13,55,11,0.58,3.38122897,23.27181412,0.253309378,0.003613946,0,0,0,0,0.116440065,0.612173323,king,71.68476515,5.370361911,493.3811181,0.076618553,4.079131543,14.29343247,0.206309409,1.544938174,92.09839926
30,Theia_1645,262.6178862,0.062176477,-33.49546269,0.047799967,2.392539343,0.082275718,-1.931964582,0.058367785,0.891101843,0.068423286,12.77455997,0.998545527,354.4180664,0.255890018,-4.20239554,1.122206185,1122.206185,-7051.601695,-102.9975501,22.03387394,0.0480666,0.014026488,6.989894564,0.181737259,11.15353348,1.919211509,1.65244111,0.788663041,0.015140541,188,37,0.45,0.19408774,0.01366334,1.434771249,0.819056709,0.248902963,0.002799298,0.414691029,0.017364351,0.150603805,0.498709652,comb,3.801439899,28.10170633,0.267612812,16.04220263,6.19032974,8.447401652,0.039189015,0.701925499,95.69356903
30,UFMG_65,258.9722052,0.07529074,-33.72929527,0.048095189,1.527676547,0.094192713,-1.426500276,0.062630787,0.925607819,0.078026637,11.83236408,1.005262375,352.5020105,2.671705039,4.90427952,1.080371168,1080.371168,-7096.686698,-135.2200772,66.4522773,0.0152,0.000443557,6.770115295,0.176022998,9.930587697,1.40541083,1.210058724,0.577526538,0.018251612,152,30,0.77,0.093702638,0.004418481,0.527091438,0.084011785,0,0,0,0,0.086321591,0.51596553,king,1.76686013,9.938854089,0.083315028,1.584129076,5.790132849,8.590443831,0.061859252,0.719829609,95.9566912
32,Basel_8,98.56218996,0.040567207,7.984801721,0.038201524,-0.130244299,0.048323404,-2.320522059,0.041783415,0.650180164,0.045277676,14.7240443,1.03003395,203.9214971,-0.159281075,12.79592406,1.538035233,1538.035233,-9437.83244,-585.5351962,19.14959661,0.0152,0.004435567,7.369215857,0.191599612,11.49404407,1.754446834,1.510578724,0.720956167,0.01108029,166,33,0.13,0.244356536,0.003998041,0.685636938,0.016150402,0,0,0,0,0.168068581,0.517606168,king,6.559452807,18.40508632,0.107322528,0.433537819,7.13842659,7.626061219,0.115222933,0.602083512,82.66154881
32,Theia_2812,101.9212092,0.044956088,7.656483361,0.042864405,-0.607517883,0.060697459,-2.201175589,0.049019553,0.697049253,0.052574024,12.42067337,1.013742685,205.7048412,2.67873801,10.29712623,1.434618853,1434.618853,-9343.993004,-588.4709839,88.27841272,0.0085476,0.002494306,8.120573931,0.211134922,11.42994541,1.285059109,1.106435893,0.528070314,0.010659966,264,52,0.37,0.211236572,0.003847642,0.756256086,0.045686107,0.338816031,0.001446499,0.773996559,0.012783417,0.231616418,0.458954223,comb,5.289115031,18.9357619,0.096340425,1.143926324,8.272832291,8.834197979,0.091436019,0.750683715,80.60007791
34,Basel_18,201.9614214,0.016875192,-62.32411098,0.018451085,-5.073093505,0.019211963,-1.9795649,0.023791529,0.540078708,0.024775982,21.86454364,1.0050841,307.144071,0.250719462,-15.735086,1.851581975,1851.581975,-7080.111025,-1375.432613,26.30182137,0.0270298,0.007887664,7.459392488,0.193944205,12.39836806,1.296196188,1.116024918,0.532646882,0.00672877,160,32,0.77,0.102532309,0.003515855,0.1898406,0.008484037,0.133918165,0.002652684,0.28120284,0.02266903,0.077183421,0.505407239,comb,3.313454792,6.134927146,0.11361908,0.274171852,5.940655127,6.944693374,0.051487692,0.523221903,82.91826342
34,CWNU_284,211.8604976,0.022470145,-61.71079035,0.03245686,-4.848979744,0.02735881,-2.039934597,0.038268365,0.538369015,0.04565565,11.57560622,1.0022719,311.8139283,-0.154636279,-20.50556486,1.857462025,1857.462025,-6964.801441,-1294.985862,13.56107692,0.0270298,0.007887664,7.949877704,0.20669682,12.49239412,1.497849166,1.289648132,0.615512293,0.007298016,318,63,0.74,0.261933833,0.029389488,0.324236784,0.020936791,0.280252444,0.002255107,0.55310953,0.016647497,0.133095045,0.457539841,comb,8.491587897,10.51137655,0.952772758,0.678746228,7.3844207,6.783990473,0.052920223,0.50516604,99.16357535
34,NGC_5281,206.6040032,0.019408599,-62.91554671,0.022403749,-4.708172336,0.023889504,-2.359331231,0.026404444,0.643243118,0.03197664,20.22539902,0.998390555,309.1396811,-0.702854592,-21.67852571,1.554622152,1554.622152,-7193.015905,-1141.515444,0.21634349,0.0152,0.004435567,7.589949601,0.19733869,11.84458171,1.203160137,1.035920878,0.494415507,0.009196261,602,120,0.36,0.083868236,0.00280608,0.631620315,0.100315788,0,0,0,0,0.098903576,0.399765814,king,2.275619926,17.13792781,0.076138141,2.72189588,9.304458895,6.994153748,0.070778668,0.528821453,82.67662269
34,SAI_118,205.8133947,0.016228193,-63.1415919,0.019104563,-4.47604453,0.020416018,-2.285818871,0.024346322,0.533418591,0.026627092,19.73086509,0.9856992,308.7422878,-0.851975104,-18.75178496,1.874700314,1874.700314,-7018.201406,-1375.871272,-8.67204838,0.0270298,0.007887664,7.369215857,0.191599612,12.58436331,1.34461427,1.157712886,0.552543361,0.007603315,309,61,0.53,0.108350918,0.004496047,0.176789803,0.007880213,0.137402875,0.003094399,0.233699506,0.016741324,0.063190398,0.454799794,comb,3.54520877,5.784508074,0.147109277,0.25783815,7.363146295,7.161746641,0.067474989,0.547942179,85.24316233
37,Berkeley_2,6.352568122,0.073933683,60.40878555,0.085715882,-1.127143788,0.095823772,-0.341346944,0.115768693,0.123174665,0.106032103,1.03301537,1.014121413,119.7220965,-2.29869286,-77.71562657,8.118552626,8118.552626,-10871.37228,4818.353723,-196.5724267,0.0152,0.004435567,8.670245853,0.225426392,15.07010207,2.825465086,2.432725439,1.16107051,0.03408765,3043,608,0.82,0.11014258,0.013623924,0.20503716,0.033233445,0.199355583,0.002221315,0.46007383,0.017368505,0.0856715,0.369488769,comb,15.60670506,29.05283754,1.930448366,4.709028736,23.67683505,102.6107667,0.596073732,29.71636623,89.22226381
37,UBC_1211,13.78116486,0.042111466,59.09314003,0.05201926,-1.377168184,0.057201236,-0.348581573,0.077731945,0.180345494,0.070294845,2.48323911,0.99467893,123.4059304,-3.775189229,-77.25910039,5.544912603,5544.912603,-10791.29983,4043.284498,-291.5199985,0.0270298,0.007887664,9.029383778,0.234763978,14.6935839,1.419458984,1.222154186,0.583299357,0.015081267,7.9,141,0.6,0.150310674,0.006971115,0.626427489,0.11544436,0.518504945,8.36838042,0.844671485,63.42738072,0.07959449,0.472381537,comb,14.54661334,60.62376161,0.674643468,11.17235671,2.976689241,23.28286927,0.5506928,3.211892879,80.47715737
37,UBC_1215,17.66173703,0.040674865,61.67149901,0.046291735,-1.789184491,0.052184515,-0.548202602,0.063584216,0.234350078,0.062395748,3.720037834,1.00442,125.2099545,-1.114604159,-76.71319566,4.267120414,4267.120414,-10402.75587,3231.449825,-50.72480657,0.0270298,0.007887664,9.320146286,0.242323803,12.32274452,1.382007443,1.189908408,0.567909366,0.01624317,325,65,0.87,0.085788686,0.006177408,0.145331907,0.01189256,0.129161414,0.000993085,0.324382932,0.009551401,0.044418988,0.51596553,comb,6.389138195,10.82363749,0.460064319,0.885701983,9.787758601,53.94591616,0.504649846,11.32776322,99.69711125
